id,tool_name,frequency_id
2256,Python,Sometimes
2256,R,Most of the time
2256,Tensor_Flow,Rarely
2256,Select1,Most of the time
2257,MATLAB,Most of the time
2257,Python,Most of the time
2258,Impala,Sometimes
2258,Jupyter,Sometimes
2258,Python,Most of the time
2258,R,Rarely
2258,Spark,Often
2258,SQL,Most of the time
2259,Minitab,Sometimes
2259,Python,Sometimes
2259,R,Most of the time
2260,IBMSPSSStatistics,Sometimes
2260,Excel,Often
2260,Python,Sometimes
2260,R,Most of the time
2260,SASBase,Sometimes
2260,SASEnterprise,Sometimes
2260,SQL,Sometimes
2261,No_SQL,Sometimes
2261,R,Most of the time
2262,Cloudera,Often
2262,Flume,Rarely
2262,Hadoop,Sometimes
2262,Impala,Often
2262,Java,Most of the time
2262,Jupyter,Sometimes
2262,Mathematica,Sometimes
2262,No_SQL,Most of the time
2262,Python,Often
2262,Spark,Most of the time
2262,SQL,Most of the time
2262,Tableau,Sometimes
2262,Tensor_Flow,Rarely
2262,Unix,Often
2263,Java,Most of the time
2263,Python,Most of the time
2263,R,Most of the time
2263,SQL,Most of the time
2265,Hadoop,Rarely
2265,Java,Most of the time
2265,KNIMEFree,Most of the time
2265,MATLAB,Rarely
2265,No_SQL,Often
2265,Python,Sometimes
2265,R,Most of the time
2265,SASBase,Rarely
2265,Spark,Rarely
2266,AWS,Sometimes
2266,GCP,Sometimes
2266,Jupyter,Sometimes
2266,No_SQL,Most of the time
2266,Python,Often
2266,R,Often
2266,Tensor_Flow,Sometimes
2266,Unix,Often
2267,IBMSPSSStatistics,Sometimes
2267,Excel,Most of the time
2267,Rapid_Miner_Commercial,Sometimes
2267,SQL,Most of the time
2267,Tableau,Often
2268,R,Most of the time
2268,SQL,Sometimes
2269,C,Sometimes
2269,Julia,Most of the time
2269,Jupyter,Sometimes
2269,Mathematica,Sometimes
2269,MATLAB,Often
2269,Excel,Most of the time
2269,R,Most of the time
2269,SASBase,Most of the time
2271,Jupyter,Often
2271,KNIMEFree,Often
2271,MATLAB,Rarely
2271,Excel,Often
2271,Python,Sometimes
2271,R,Sometimes
2271,SASEnterprise,Often
2272,R,Most of the time
2272,SASBase,Sometimes
2272,SQL,Most of the time
2273,C,Sometimes
2273,Java,Most of the time
2273,Python,Rarely
2273,Unix,Often
2274,C,Sometimes
2274,MATLAB,Often
2274,Python,Sometimes
2274,Select1,Most of the time
2276,Jupyter,Rarely
2276,Python,Often
2276,R,Often
2277,AWS,Often
2277,C,Sometimes
2277,Java,Often
2277,Jupyter,Often
2277,Python,Sometimes
2277,R,Sometimes
2277,Spark,Often
2277,Tensor_Flow,Sometimes
2277,Unix,Most of the time
2277,Select1,Most of the time
2278,IBMWatson,Most of the time
2278,KNIMEFree,Most of the time
2278,Azure,Most of the time
2278,R,Most of the time
2278,Tensor_Flow,Rarely
2279,IBMSPSSModeler,Sometimes
2279,Jupyter,Often
2279,Python,Often
2279,R,Often
2279,Tableau,Sometimes
2280,C,Often
2280,GCP,Most of the time
2280,Python,Most of the time
2280,SQL,Often
2280,Tensor_Flow,Sometimes
2280,Unix,Most of the time
2281,C,Rarely
2281,Jupyter,Often
2281,MATLAB,Most of the time
2281,Python,Most of the time
2281,Tensor_Flow,Often
2281,Unix,Sometimes
2282,Jupyter,Most of the time
2282,Python,Most of the time
2282,Tensor_Flow,Sometimes
2284,C,Sometimes
2286,Azure,Sometimes
2286,Excel,Sometimes
2286,Microsoft_RServer,Sometimes
2286,Microsoft_SQL,Often
2286,R,Sometimes
2286,SQL,Most of the time
2287,C,Most of the time
2287,Java,Most of the time
2287,Python,Often
2287,R,Often
2287,SQL,Often
2287,Unix,Most of the time
2288,AWS,Rarely
2288,Excel,Most of the time
2288,R,Most of the time
2288,SQL,Most of the time
2288,Tableau,Most of the time
2290,MATLAB,Often
2291,C,Sometimes
2291,MATLAB,Most of the time
2291,R,Sometimes
2292,Python,Most of the time
2292,Spark,Sometimes
2292,SQL,Most of the time
2292,Tensor_Flow,Rarely
2293,C,Often
2293,Java,Often
2293,MATLAB,Often
2293,Python,Sometimes
2293,R,Most of the time
2293,Spark,Sometimes
2295,Jupyter,Often
2295,Python,Often
2295,R,Sometimes
2295,SQL,Often
2295,Tableau,Rarely
2297,C,Sometimes
2297,MATLAB,Most of the time
2297,No_SQL,Sometimes
2297,Python,Most of the time
2297,R,Rarely
2297,SQL,Often
2297,Tableau,Sometimes
2298,Julia,Sometimes
2298,Jupyter,Most of the time
2298,Python,Most of the time
2298,R,Often
2298,Spark,Often
2298,SQL,Sometimes
2298,Stan,Sometimes
2299,Jupyter,Most of the time
2299,Python,Most of the time
2299,Tensor_Flow,Sometimes
2300,Amazon_ML,Rarely
2300,AWS,Often
2300,C,Rarely
2300,Java,Rarely
2300,MATLAB,Most of the time
2300,Azure,Sometimes
2300,No_SQL,Sometimes
2300,Python,Most of the time
2300,R,Most of the time
2300,SQL,Sometimes
2300,Tensor_Flow,Rarely
2302,C,Sometimes
2302,Python,Rarely
2302,R,Most of the time
2303,Hadoop,Often
2303,Java,Often
2303,Jupyter,Often
2303,No_SQL,Often
2303,Python,Most of the time
2303,R,Often
2303,Spark,Often
2303,Unix,Often
2304,C,Often
2304,Jupyter,Often
2304,Mathematica,Sometimes
2304,MATLAB,Sometimes
2304,Perl,Sometimes
2304,Python,Most of the time
2304,R,Sometimes
2304,Unix,Most of the time
2304,Select1,Often
2305,Hadoop,Sometimes
2305,Python,Most of the time
2305,Spark,Often
2305,Tensor_Flow,Often
2308,Amazon_ML,Often
2308,AWS,Often
2308,Hadoop,Often
2308,Mathematica,Often
2308,MATLAB,Often
2308,Excel,Often
2308,Python,Often
2308,Spark,Often
2308,SQL,Often
2308,Unix,Often
2309,R,Most of the time
2310,IBMWatson,Sometimes
2310,Jupyter,Sometimes
2310,Python,Often
2310,R,Often
2310,SASJMP,Most of the time
2310,Tableau,Most of the time
2310,Select1,Most of the time
2311,No_SQL,Rarely
2311,Python,Sometimes
2311,R,Most of the time
2314,Minitab,Most of the time
2314,Python,Most of the time
2315,Amazon_ML,Rarely
2315,AWS,Sometimes
2315,C,Most of the time
2315,Cloudera,Rarely
2315,Hadoop,Rarely
2315,IBMSPSSModeler,Rarely
2315,IBMSPSSStatistics,Rarely
2315,Mathematica,Rarely
2315,Minitab,Rarely
2315,Perl,Sometimes
2315,Python,Often
2315,R,Often
2315,Spark,Often
2315,SQL,Often
2315,Tableau,Rarely
2315,Tensor_Flow,Sometimes
2316,Python,Often
2316,R,Often
2317,R,Most of the time
2317,SQL,Most of the time
2318,Jupyter,Rarely
2318,MATLAB,Most of the time
2318,Python,Most of the time
2318,Tensor_Flow,Often
2319,Angoss,Sometimes
2319,Julia,Often
2319,Microsoft_RServer,Most of the time
2319,Qlik,Often
2319,Select2,Most of the time
2321,Jupyter,Sometimes
2321,Python,Most of the time
2321,R,Sometimes
2321,SASBase,Sometimes
2321,Spark,Most of the time
2321,Tensor_Flow,Often
2321,Unix,Often
2322,Java,Sometimes
2322,Excel,Most of the time
2322,R,Most of the time
2322,Rapid_Miner_Free,Sometimes
2322,SASJMP,Sometimes
2323,IBMCognos,Sometimes
2323,Excel,Often
2323,Microsoft_SQL,Often
2323,Oracle,Most of the time
2323,SAPBusiness_Objects,Often
2323,Unix,Most of the time
2325,R,Rarely
2325,SQL,Most of the time
2326,AWS,Most of the time
2326,C,Sometimes
2326,Jupyter,Most of the time
2326,Python,Most of the time
2326,Spark,Most of the time
2326,SQL,Sometimes
2326,Tensor_Flow,Often
2327,IBMCognos,Often
2327,IBMSPSSStatistics,Most of the time
2327,MATLAB,Often
2327,Python,Often
2327,Qlik,Most of the time
2327,R,Most of the time
2327,SQL,Most of the time
2327,Tableau,Often
2329,C,Sometimes
2329,MATLAB,Most of the time
2329,R,Most of the time
2329,Tensor_Flow,Sometimes
2330,Java,Sometimes
2330,No_SQL,Rarely
2330,Python,Most of the time
2330,SQL,Often
2330,Select1,Most of the time
2331,AWS,Sometimes
2331,Cloudera,Often
2331,Flume,Rarely
2331,Hadoop,Most of the time
2331,Impala,Sometimes
2331,Java,Most of the time
2331,Jupyter,Often
2331,No_SQL,Often
2331,Python,Often
2331,Spark,Often
2331,Tensor_Flow,Sometimes
2332,C,Often
2332,Python,Most of the time
2332,Tensor_Flow,Sometimes
2332,Unix,Most of the time
2333,C,Rarely
2333,IBMSPSSStatistics,Sometimes
2333,Java,Sometimes
2333,Jupyter,Often
2333,MATLAB,Sometimes
2333,Excel,Most of the time
2333,Microsoft_SQL,Sometimes
2333,Minitab,Rarely
2333,Python,Most of the time
2333,R,Most of the time
2333,SASBase,Most of the time
2333,SQL,Most of the time
2333,Tableau,Rarely
2334,Amazon_ML,Sometimes
2334,IBMCognos,Often
2334,Julia,Sometimes
2334,Jupyter,Often
2334,Azure,Often
2334,Excel,Often
2334,Python,Often
2334,Qlik,Often
2334,R,Often
2334,Rapid_Miner_Free,Rarely
2334,SQL,Often
2334,Tensor_Flow,Sometimes
2335,C,Often
2335,Hadoop,Most of the time
2335,IBMCognos,Sometimes
2335,Java,Often
2335,R,Most of the time
2335,SQL,Most of the time
2335,Tableau,Sometimes
2336,MATLAB,Rarely
2336,Python,Often
2336,R,Most of the time
2336,SQL,Often
2336,Tensor_Flow,Rarely
2337,Hadoop,Rarely
2337,Java,Sometimes
2337,Jupyter,Most of the time
2337,Excel,Rarely
2337,Python,Most of the time
2337,Qlik,Rarely
2337,SAPBusiness_Objects,Rarely
2337,SASEnterprise,Often
2337,SQL,Most of the time
2337,Tableau,Sometimes
2339,Python,Sometimes
2339,R,Most of the time
2341,C,Often
2341,Jupyter,Sometimes
2341,Python,Most of the time
2341,Tensor_Flow,Often
2341,Unix,Often
2343,Jupyter,Most of the time
2343,Python,Most of the time
2343,R,Rarely
2343,SASBase,Rarely
2343,SASEnterprise,Rarely
2344,C,Most of the time
2344,Java,Sometimes
2344,Mathematica,Sometimes
2344,MATLAB,Most of the time
2344,Python,Rarely
2345,Jupyter,Sometimes
2345,Python,Most of the time
2345,R,Often
2345,Select1,Often
2346,IBMSPSSStatistics,Often
2346,Minitab,Often
2346,R,Often
2346,Tableau,Rarely
2348,AWS,Sometimes
2348,Azure,Sometimes
2348,Python,Often
2348,R,Most of the time
2348,SQL,Most of the time
2348,Tableau,Most of the time
2348,Unix,Most of the time
2350,AWS,Sometimes
2350,IBMCognos,Rarely
2350,R,Often
2353,Jupyter,Rarely
2353,No_SQL,Often
2353,Python,Often
2353,Tensor_Flow,Rarely
2354,Python,Most of the time
2355,AWS,Rarely
2355,Hadoop,Sometimes
2355,IBMCognos,Rarely
2355,Jupyter,Sometimes
2355,Excel,Often
2355,Microsoft_SQL,Sometimes
2355,Python,Rarely
2355,R,Sometimes
2355,SASBase,Most of the time
2355,SASEnterprise,Rarely
2355,SQL,Most of the time
2355,Tableau,Sometimes
2356,AWS,Sometimes
2356,C,Often
2356,GCP,Sometimes
2356,Java,Sometimes
2356,Jupyter,Most of the time
2356,No_SQL,Often
2356,Python,Most of the time
2356,R,Most of the time
2356,Spark,Often
2356,SQL,Most of the time
2356,Stan,Rarely
2356,Tableau,Sometimes
2356,Tensor_Flow,Sometimes
2356,Unix,Most of the time
2357,AWS,Most of the time
2357,C,Sometimes
2357,Hadoop,Sometimes
2357,Java,Often
2357,Jupyter,Often
2357,MATLAB,Rarely
2357,Python,Most of the time
2357,R,Sometimes
2357,Spark,Most of the time
2357,SQL,Often
2357,Stan,Rarely
2357,Tableau,Rarely
2357,Tensor_Flow,Sometimes
2357,Unix,Most of the time
2358,AWS,Most of the time
2358,R,Often
2358,SASBase,Sometimes
2358,Spark,Most of the time
2358,SQL,Most of the time
2358,Tableau,Most of the time
2359,Hadoop,Most of the time
2359,IBMSPSSModeler,Rarely
2359,IBMSPSSStatistics,Sometimes
2359,Impala,Often
2359,Jupyter,Most of the time
2359,Python,Most of the time
2359,R,Most of the time
2359,Spark,Often
2359,SQL,Most of the time
2359,Tableau,Often
2359,Tensor_Flow,Sometimes
2359,Unix,Rarely
2360,MATLAB,Most of the time
2360,Python,Sometimes
2361,AWS,Most of the time
2361,Hadoop,Most of the time
2361,Impala,Sometimes
2361,Java,Sometimes
2361,Jupyter,Most of the time
2361,Python,Most of the time
2361,R,Sometimes
2361,Spark,Most of the time
2361,SQL,Often
2361,Tensor_Flow,Often
2361,Unix,Often
2363,Hadoop,Sometimes
2363,Java,Sometimes
2363,Jupyter,Rarely
2363,No_SQL,Sometimes
2363,Python,Sometimes
2363,R,Often
2363,Spark,Sometimes
2363,SQL,Often
2363,Tableau,Sometimes
2363,Select1,Sometimes
2364,Julia,Sometimes
2364,Jupyter,Sometimes
2364,MATLAB,Rarely
2364,Python,Often
2364,R,Most of the time
2365,Python,Most of the time
2365,Tensor_Flow,Sometimes
2366,Amazon_ML,Most of the time
2368,Python,Often
2368,R,Often
2369,Hadoop,Sometimes
2369,R,Often
2371,Jupyter,Most of the time
2371,Python,Most of the time
2372,C,Often
2372,Excel,Most of the time
2372,Python,Often
2372,SQL,Often
2375,C,Sometimes
2375,Hadoop,Sometimes
2375,Impala,Sometimes
2375,Java,Sometimes
2375,Julia,Sometimes
2375,Jupyter,Often
2375,Python,Most of the time
2375,R,Sometimes
2375,Spark,Sometimes
2375,SQL,Sometimes
2375,Tensor_Flow,Often
2375,Unix,Rarely
2376,Excel,Rarely
2376,Python,Sometimes
2376,R,Most of the time
2376,SQL,Most of the time
2377,C,Often
2377,Jupyter,Most of the time
2377,MATLAB,Often
2377,Python,Most of the time
2377,Tensor_Flow,Most of the time
2377,Unix,Most of the time
2378,C,Sometimes
2378,Java,Sometimes
2378,Python,Most of the time
2378,R,Most of the time
2378,SQL,Most of the time
2378,Tensor_Flow,Most of the time
2379,AWS,Most of the time
2379,Hadoop,Sometimes
2379,Java,Rarely
2379,Jupyter,Most of the time
2379,Python,Most of the time
2379,R,Rarely
2379,SQL,Most of the time
2379,Tableau,Rarely
2379,Unix,Often
2379,Select1,Most of the time
2379,Select2,Most of the time
2380,C,Most of the time
2380,Jupyter,Sometimes
2380,Python,Most of the time
2380,Tableau,Often
2380,Unix,Most of the time
2381,Angoss,Most of the time
2381,Python,Rarely
2381,R,Sometimes
2381,SASBase,Most of the time
2382,C,Most of the time
2382,Jupyter,Often
2382,MATLAB,Most of the time
2382,Python,Often
2383,Hadoop,Rarely
2383,Jupyter,Often
2383,Python,Often
2383,SASBase,Rarely
2383,SASEnterprise,Rarely
2383,SQL,Most of the time
2383,Tableau,Often
2384,MATLAB,Sometimes
2384,No_SQL,Most of the time
2384,Python,Often
2384,Spark,Rarely
2384,SQL,Often
2384,Unix,Sometimes
2385,Amazon_ML,Rarely
2385,AWS,Often
2385,Cloudera,Most of the time
2385,Flume,Sometimes
2385,Hadoop,Most of the time
2385,Impala,Often
2385,Java,Sometimes
2385,Jupyter,Sometimes
2385,MATLAB,Sometimes
2385,Azure,Rarely
2385,No_SQL,Sometimes
2385,Python,Sometimes
2385,R,Sometimes
2385,Spark,Most of the time
2385,SQL,Most of the time
2385,Tensor_Flow,Sometimes
2385,Unix,Most of the time
2386,C,Sometimes
2386,Jupyter,Most of the time
2386,Python,Most of the time
2386,Tensor_Flow,Often
2386,Unix,Most of the time
2387,Jupyter,Sometimes
2387,Excel,Often
2387,Python,Most of the time
2387,R,Most of the time
2387,SQL,Most of the time
2387,Select1,Most of the time
2389,AWS,Rarely
2389,Jupyter,Most of the time
2389,No_SQL,Sometimes
2389,Python,Most of the time
2389,SQL,Most of the time
2389,Stan,Sometimes
2389,Unix,Often
2389,Select1,Often
2390,Jupyter,Often
2390,Python,Most of the time
2390,R,Sometimes
2390,Tensor_Flow,Sometimes
2391,Oracle,Most of the time
2391,R,Often
2391,SQL,Most of the time
2391,Tableau,Sometimes
2393,AWS,Most of the time
2393,Jupyter,Sometimes
2393,Microsoft_SQL,Sometimes
2393,Python,Often
2393,R,Most of the time
2393,SASJMP,Often
2393,Tableau,Often
2393,Select1,Often
2393,Select2,Rarely
2394,Amazon_ML,Most of the time
2394,AWS,Most of the time
2394,C,Sometimes
2394,Hadoop,Sometimes
2394,Java,Sometimes
2394,Jupyter,Most of the time
2394,Perl,Sometimes
2394,Python,Most of the time
2394,Tableau,Most of the time
2394,Tensor_Flow,Sometimes
2394,Unix,Most of the time
2395,Python,Sometimes
2395,R,Most of the time
2395,Salfrod,Rarely
2395,SASBase,Most of the time
2395,Tensor_Flow,Sometimes
2396,Jupyter,Often
2396,Minitab,Rarely
2396,Python,Most of the time
2396,R,Often
2396,Unix,Most of the time
2397,IBMWatson,Most of the time
2397,Python,Most of the time
2398,C,Most of the time
2398,IBMSPSSModeler,Most of the time
2398,IBMSPSSStatistics,Most of the time
2398,Python,Often
2398,Spark,Often
2398,Select1,Most of the time
2399,AWS,Sometimes
2399,C,Sometimes
2399,MATLAB,Sometimes
2399,Python,Most of the time
2399,R,Sometimes
2399,SQL,Sometimes
2400,C,Often
2400,IBMWatson,Often
2400,Jupyter,Often
2400,Python,Most of the time
2400,Tensor_Flow,Sometimes
2400,Unix,Most of the time
2401,Hadoop,Most of the time
2401,SQL,Most of the time
2402,C,Rarely
2402,Python,Often
2402,R,Often
2402,SQL,Often
2403,AWS,Most of the time
2403,Hadoop,Often
2403,Java,Sometimes
2403,Julia,Sometimes
2403,KNIMEFree,Sometimes
2403,Python,Most of the time
2403,R,Most of the time
2403,SAPBusiness_Objects,Often
2403,Spark,Most of the time
2403,SQL,Most of the time
2403,Tableau,Sometimes
2404,C,Most of the time
2404,GCP,Rarely
2404,Jupyter,Sometimes
2404,MATLAB,Most of the time
2404,Azure,Sometimes
2404,Python,Sometimes
2405,C,Sometimes
2405,R,Often
2406,AWS,Sometimes
2406,C,Rarely
2406,R,Most of the time
2406,SASBase,Sometimes
2407,Mathematica,Sometimes
2407,MATLAB,Often
2407,Python,Often
2408,IBMSPSSStatistics,Most of the time
2408,Excel,Rarely
2408,Qlik,Often
2409,Hadoop,Sometimes
2409,Jupyter,Often
2409,R,Most of the time
2409,Select1,Sometimes
2410,Hadoop,Often
2410,Java,Often
2410,Jupyter,Rarely
2410,Spark,Sometimes
2410,Tableau,Rarely
2412,AWS,Often
2412,IBMWatson,Rarely
2412,KNIMEFree,Sometimes
2412,Python,Often
2412,R,Most of the time
2412,Spark,Sometimes
2412,SQL,Often
2413,C,Often
2413,Java,Often
2413,Jupyter,Often
2413,MATLAB,Often
2413,Python,Most of the time
2413,R,Sometimes
2413,Tensor_Flow,Sometimes
2413,Unix,Sometimes
2414,Jupyter,Most of the time
2414,MATLAB,Often
2414,Python,Often
2414,R,Sometimes
2414,SASBase,Sometimes
2415,AWS,Sometimes
2415,Java,Sometimes
2415,Jupyter,Sometimes
2415,No_SQL,Sometimes
2415,Python,Sometimes
2415,R,Sometimes
2415,Spark,Sometimes
2415,Tensor_Flow,Sometimes
2415,Unix,Sometimes
2416,Excel,Most of the time
2416,Microsoft_SQL,Most of the time
2416,R,Most of the time
2416,SASBase,Most of the time
2416,Tableau,Sometimes
2417,Jupyter,Most of the time
2417,MATLAB,Often
2417,Python,Most of the time
2417,R,Rarely
2417,Tensor_Flow,Sometimes
2417,Unix,Often
2418,C,Often
2418,Hadoop,Sometimes
2418,KNIMEFree,Sometimes
2418,MATLAB,Most of the time
2418,Excel,Most of the time
2418,No_SQL,Sometimes
2418,Python,Sometimes
2418,R,Sometimes
2418,Rapid_Miner_Free,Rarely
2418,SQL,Often
2418,Tensor_Flow,Sometimes
2419,Azure,Most of the time
2419,Qlik,Rarely
2419,Tensor_Flow,Often
2421,C,Most of the time
2421,Hadoop,Rarely
2421,Java,Sometimes
2421,Perl,Sometimes
2421,Python,Often
2421,R,Sometimes
2421,Tensor_Flow,Sometimes
2421,Unix,Most of the time
2422,Amazon_ML,Often
2422,GCP,Often
2422,IBMSPSSStatistics,Most of the time
2422,Tableau,Often
2423,Java,Often
2423,Julia,Sometimes
2423,Jupyter,Often
2423,Azure,Often
2423,Python,Most of the time
2423,R,Sometimes
2423,Tableau,Often
2423,Tensor_Flow,Sometimes
2424,AWS,Sometimes
2424,Java,Sometimes
2424,Jupyter,Sometimes
2424,KNIMEFree,Sometimes
2424,Python,Sometimes
2424,R,Sometimes
2424,Select1,Most of the time
2425,AWS,Most of the time
2425,GCP,Sometimes
2425,Hadoop,Most of the time
2425,Java,Often
2425,Jupyter,Most of the time
2425,Python,Most of the time
2425,R,Most of the time
2425,Spark,Most of the time
2425,SQL,Often
2425,Tensor_Flow,Sometimes
2425,Unix,Most of the time
2425,Select1,Often
2426,R,Most of the time
2429,Azure,Sometimes
2429,SQL,Most of the time
2431,AWS,Often
2431,Python,Most of the time
2432,AWS,Most of the time
2432,Hadoop,Sometimes
2432,Jupyter,Most of the time
2432,Python,Most of the time
2432,Spark,Often
2432,Tableau,Often
2432,Tensor_Flow,Sometimes
2432,Unix,Most of the time
2432,Select1,Sometimes
2432,Select2,Sometimes
2434,Jupyter,Most of the time
2434,MATLAB,Most of the time
2434,Python,Most of the time
2434,Unix,Most of the time
2435,C,Most of the time
2435,MATLAB,Most of the time
2435,Python,Often
2435,R,Rarely
2436,Python,Rarely
2436,R,Sometimes
2436,SQL,Most of the time
2437,Python,Most of the time
2437,R,Most of the time
2437,SQL,Most of the time
2438,C,Rarely
2438,Hadoop,Sometimes
2438,Java,Rarely
2438,Python,Often
2438,Spark,Sometimes
2438,SQL,Sometimes
2439,Python,Most of the time
2439,Unix,Often
2440,C,Rarely
2440,Oracle,Sometimes
2440,Perl,Most of the time
2440,Python,Often
2440,R,Sometimes
2443,Amazon_ML,Rarely
2445,Python,Sometimes
2445,R,Sometimes
2445,SQL,Most of the time
2446,C,Sometimes
2446,Jupyter,Sometimes
2446,Python,Often
2446,R,Often
2447,AWS,Most of the time
2447,Java,Sometimes
2447,Jupyter,Often
2447,No_SQL,Sometimes
2447,Python,Often
2447,Spark,Sometimes
2447,Tensor_Flow,Often
2448,Amazon_ML,Most of the time
2448,AWS,Most of the time
2448,Angoss,Most of the time
2448,C,Most of the time
2448,Cloudera,Most of the time
2448,Data_Robot,Most of the time
2448,Flume,Most of the time
2448,GCP,Most of the time
2448,Hadoop,Most of the time
2448,IBMCognos,Most of the time
2448,IBMSPSSModeler,Most of the time
2448,IBMSPSSStatistics,Most of the time
2448,IBMWatson,Most of the time
2448,Impala,Most of the time
2448,Java,Most of the time
2448,Julia,Most of the time
2448,Jupyter,Most of the time
2448,KNIMECommercial,Most of the time
2448,KNIMEFree,Most of the time
2448,Mathematica,Most of the time
2448,MATLAB,Most of the time
2448,Azure,Most of the time
2448,Excel,Most of the time
2448,Microsoft_RServer,Most of the time
2448,Microsoft_SQL,Most of the time
2448,Minitab,Most of the time
2448,No_SQL,Most of the time
2448,Oracle,Most of the time
2448,Orange,Most of the time
2448,Perl,Most of the time
2448,Python,Most of the time
2448,Qlik,Most of the time
